asv	sample	count
05957b2d7b0ee3d844dc19c8fc3e9354	547	57
05957b2d7b0ee3d844dc19c8fc3e9354	555	113
05957b2d7b0ee3d844dc19c8fc3e9354	565	29
05957b2d7b0ee3d844dc19c8fc3e9354	574	12
05957b2d7b0ee3d844dc19c8fc3e9354	575	428
05957b2d7b0ee3d844dc19c8fc3e9354	587	286
05957b2d7b0ee3d844dc19c8fc3e9354	588	27
05957b2d7b0ee3d844dc19c8fc3e9354	615	110
05957b2d7b0ee3d844dc19c8fc3e9354	623	9
05957b2d7b0ee3d844dc19c8fc3e9354	650	101
05957b2d7b0ee3d844dc19c8fc3e9354	651	242
05957b2d7b0ee3d844dc19c8fc3e9354	652	152
05957b2d7b0ee3d844dc19c8fc3e9354	653	36
05957b2d7b0ee3d844dc19c8fc3e9354	654	28
05957b2d7b0ee3d844dc19c8fc3e9354	655	713
05957b2d7b0ee3d844dc19c8fc3e9354	664	16
05957b2d7b0ee3d844dc19c8fc3e9354	672	14
05957b2d7b0ee3d844dc19c8fc3e9354	673	40
059c5677913e355fdbcda04b944b612a	381	5
059c5677913e355fdbcda04b944b612a	382	56
059c5677913e355fdbcda04b944b612a	386	3
059c5677913e355fdbcda04b944b612a	419	291
059c5677913e355fdbcda04b944b612a	426	18
059c5677913e355fdbcda04b944b612a	511	105
059c5677913e355fdbcda04b944b612a	547	3
059c5677913e355fdbcda04b944b612a	623	25
059c5677913e355fdbcda04b944b612a	672	20
059c5677913e355fdbcda04b944b612a	673	291
060a2fdb64df482ac8081928a19db170	380	220
060a2fdb64df482ac8081928a19db170	381	38
060a2fdb64df482ac8081928a19db170	382	31
060a2fdb64df482ac8081928a19db170	386	402
060a2fdb64df482ac8081928a19db170	390	36
060a2fdb64df482ac8081928a19db170	391	36
060a2fdb64df482ac8081928a19db170	399	10
060a2fdb64df482ac8081928a19db170	419	30
060a2fdb64df482ac8081928a19db170	424	189
060a2fdb64df482ac8081928a19db170	426	2
060a2fdb64df482ac8081928a19db170	429	11
060a2fdb64df482ac8081928a19db170	430	329
060a2fdb64df482ac8081928a19db170	431	43
060a2fdb64df482ac8081928a19db170	459	20
060a2fdb64df482ac8081928a19db170	462	26
060a2fdb64df482ac8081928a19db170	472	41
060a2fdb64df482ac8081928a19db170	474	30
060a2fdb64df482ac8081928a19db170	489	42
060a2fdb64df482ac8081928a19db170	555	14
060a2fdb64df482ac8081928a19db170	574	7
060a2fdb64df482ac8081928a19db170	575	31
060a2fdb64df482ac8081928a19db170	613	7
060a2fdb64df482ac8081928a19db170	615	4
060a2fdb64df482ac8081928a19db170	617	7
060a2fdb64df482ac8081928a19db170	651	34
060a2fdb64df482ac8081928a19db170	652	13
060a2fdb64df482ac8081928a19db170	655	1313
060a2fdb64df482ac8081928a19db170	664	135
060a2fdb64df482ac8081928a19db170	672	25
060a2fdb64df482ac8081928a19db170	673	81
060a2fdb64df482ac8081928a19db170	676	25
060a2fdb64df482ac8081928a19db170	685	23
060a2fdb64df482ac8081928a19db170	686	5
0611e872eaa0f8a1865d4f43380da123	382	108
0611e872eaa0f8a1865d4f43380da123	383	22
0611e872eaa0f8a1865d4f43380da123	386	109
0611e872eaa0f8a1865d4f43380da123	390	49
0611e872eaa0f8a1865d4f43380da123	391	35
0611e872eaa0f8a1865d4f43380da123	419	22
0611e872eaa0f8a1865d4f43380da123	429	51
0611e872eaa0f8a1865d4f43380da123	431	57
0611e872eaa0f8a1865d4f43380da123	459	97
0611e872eaa0f8a1865d4f43380da123	462	58
0611e872eaa0f8a1865d4f43380da123	489	119
0611e872eaa0f8a1865d4f43380da123	547	72
0611e872eaa0f8a1865d4f43380da123	555	116
0611e872eaa0f8a1865d4f43380da123	563	42
0611e872eaa0f8a1865d4f43380da123	575	30
0611e872eaa0f8a1865d4f43380da123	615	91
0611e872eaa0f8a1865d4f43380da123	650	29
0611e872eaa0f8a1865d4f43380da123	653	94
0611e872eaa0f8a1865d4f43380da123	654	24
0611e872eaa0f8a1865d4f43380da123	672	40
0611e872eaa0f8a1865d4f43380da123	673	44
0611e872eaa0f8a1865d4f43380da123	676	57
0611e872eaa0f8a1865d4f43380da123	685	35
0611e872eaa0f8a1865d4f43380da123	686	23
0615a0126ace67eb5a50391afdc6f592	424	189
0615a0126ace67eb5a50391afdc6f592	430	193
0615a0126ace67eb5a50391afdc6f592	474	31
0615a0126ace67eb5a50391afdc6f592	547	65
0615a0126ace67eb5a50391afdc6f592	575	433
0615a0126ace67eb5a50391afdc6f592	613	83
061cb2eb24ed84855576f6de812f0ed3	381	1
061cb2eb24ed84855576f6de812f0ed3	492	1
0621176afb26a20afc63f8bee39c08c3	380	711
0621176afb26a20afc63f8bee39c08c3	381	27
0621176afb26a20afc63f8bee39c08c3	382	174
0621176afb26a20afc63f8bee39c08c3	383	106
0621176afb26a20afc63f8bee39c08c3	390	151
0621176afb26a20afc63f8bee39c08c3	391	1433
0621176afb26a20afc63f8bee39c08c3	398	158
0621176afb26a20afc63f8bee39c08c3	399	678
0621176afb26a20afc63f8bee39c08c3	419	447
0621176afb26a20afc63f8bee39c08c3	422	514
0621176afb26a20afc63f8bee39c08c3	424	1302
0621176afb26a20afc63f8bee39c08c3	426	94
0621176afb26a20afc63f8bee39c08c3	429	152
0621176afb26a20afc63f8bee39c08c3	430	875
0621176afb26a20afc63f8bee39c08c3	431	163
0621176afb26a20afc63f8bee39c08c3	432	184
0621176afb26a20afc63f8bee39c08c3	454	87
0621176afb26a20afc63f8bee39c08c3	459	485
0621176afb26a20afc63f8bee39c08c3	462	2196
0621176afb26a20afc63f8bee39c08c3	472	468
0621176afb26a20afc63f8bee39c08c3	480	369
0621176afb26a20afc63f8bee39c08c3	489	1407
0621176afb26a20afc63f8bee39c08c3	501	438
0621176afb26a20afc63f8bee39c08c3	547	149
0621176afb26a20afc63f8bee39c08c3	555	155
0621176afb26a20afc63f8bee39c08c3	563	44
0621176afb26a20afc63f8bee39c08c3	574	503
0621176afb26a20afc63f8bee39c08c3	575	711
0621176afb26a20afc63f8bee39c08c3	576	614
0621176afb26a20afc63f8bee39c08c3	587	385
0621176afb26a20afc63f8bee39c08c3	613	799
0621176afb26a20afc63f8bee39c08c3	615	418
0621176afb26a20afc63f8bee39c08c3	650	390
0621176afb26a20afc63f8bee39c08c3	651	445
0621176afb26a20afc63f8bee39c08c3	652	546
0621176afb26a20afc63f8bee39c08c3	653	1396
0621176afb26a20afc63f8bee39c08c3	654	143
0621176afb26a20afc63f8bee39c08c3	655	1218
0621176afb26a20afc63f8bee39c08c3	664	544
0621176afb26a20afc63f8bee39c08c3	672	2521
0621176afb26a20afc63f8bee39c08c3	673	1906
0621176afb26a20afc63f8bee39c08c3	676	350
0621176afb26a20afc63f8bee39c08c3	677	380
0621176afb26a20afc63f8bee39c08c3	685	1995
0621176afb26a20afc63f8bee39c08c3	686	490
062b6ec70dbeefa670726ecf35df8ab0	424	578
062b6ec70dbeefa670726ecf35df8ab0	430	530
062b6ec70dbeefa670726ecf35df8ab0	587	400
06760ad2f731f2f2330b7443a3cd5aaf	426	16
0683c5cd14696b5e33c21dbc7c8229fe	431	218
0683c5cd14696b5e33c21dbc7c8229fe	565	258
0683c5cd14696b5e33c21dbc7c8229fe	686	178
06a1c5bcf05a9b8e4e5fa829a7db2238	492	106
06a1c5bcf05a9b8e4e5fa829a7db2238	615	3
06a1c5bcf05a9b8e4e5fa829a7db2238	655	16
06a1c5bcf05a9b8e4e5fa829a7db2238	673	6
06cfa60deb2b779c99f664a0d45f66b6	424	20
06cfa60deb2b779c99f664a0d45f66b6	672	10
06d3cb981eb6edd45fae36e91d5ab317	501	3
06d3cb981eb6edd45fae36e91d5ab317	653	90
06dc8de5167d01b990b475d0899799e7	454	6
06dc8de5167d01b990b475d0899799e7	474	59
06dc8de5167d01b990b475d0899799e7	615	3
06dc8de5167d01b990b475d0899799e7	685	11
06e35a31dfd00cadb7bc8af6d05dfbc4	588	4
06e35a31dfd00cadb7bc8af6d05dfbc4	623	2
06e35a31dfd00cadb7bc8af6d05dfbc4	651	3
06e35a31dfd00cadb7bc8af6d05dfbc4	653	5
06e35a31dfd00cadb7bc8af6d05dfbc4	676	8
06e921997ba30f86c8ba2a88de446446	398	5
06e921997ba30f86c8ba2a88de446446	623	5
06e921997ba30f86c8ba2a88de446446	651	31
06e921997ba30f86c8ba2a88de446446	652	19
06e921997ba30f86c8ba2a88de446446	653	53
06e921997ba30f86c8ba2a88de446446	655	25
06f2a26673e2f58ddd54cb69517a8ad4	419	37
06f2a26673e2f58ddd54cb69517a8ad4	555	101
06f83d1715306a9493392b1e3b1dad75	382	26
06f83d1715306a9493392b1e3b1dad75	390	72
06f83d1715306a9493392b1e3b1dad75	462	148
06f83d1715306a9493392b1e3b1dad75	555	15
06f83d1715306a9493392b1e3b1dad75	563	242
07070c3fea2ddb7038591d3509fdde4b	651	8
0718a69d2bc8e9bcf02a67f5a26ac6c7	511	64
074ab74a92a2f4a751aff98da87dc3bb	380	108
074ab74a92a2f4a751aff98da87dc3bb	511	33
074ab74a92a2f4a751aff98da87dc3bb	574	23
074ab74a92a2f4a751aff98da87dc3bb	588	6
074ab74a92a2f4a751aff98da87dc3bb	650	16
074ab74a92a2f4a751aff98da87dc3bb	685	19
075857f4e9db19a288adfeafc5911505	431	14
075857f4e9db19a288adfeafc5911505	617	39
075857f4e9db19a288adfeafc5911505	655	222
07586b283074eb0a5aca2fef20991355	419	181
07586b283074eb0a5aca2fef20991355	429	10
07586b283074eb0a5aca2fef20991355	430	105
07586b283074eb0a5aca2fef20991355	431	57
07586b283074eb0a5aca2fef20991355	474	16
07586b283074eb0a5aca2fef20991355	492	247
07586b283074eb0a5aca2fef20991355	547	8
07586b283074eb0a5aca2fef20991355	587	7
0768ea73ae377bedd62465a6e770d9ef	380	76
0768ea73ae377bedd62465a6e770d9ef	382	132
0768ea73ae377bedd62465a6e770d9ef	383	31
0768ea73ae377bedd62465a6e770d9ef	386	16
0768ea73ae377bedd62465a6e770d9ef	390	54
0768ea73ae377bedd62465a6e770d9ef	399	30
0768ea73ae377bedd62465a6e770d9ef	419	35
0768ea73ae377bedd62465a6e770d9ef	422	10
0768ea73ae377bedd62465a6e770d9ef	426	113
0768ea73ae377bedd62465a6e770d9ef	429	41
0768ea73ae377bedd62465a6e770d9ef	430	39
0768ea73ae377bedd62465a6e770d9ef	431	50
0768ea73ae377bedd62465a6e770d9ef	432	35
0768ea73ae377bedd62465a6e770d9ef	454	81
0768ea73ae377bedd62465a6e770d9ef	459	146
0768ea73ae377bedd62465a6e770d9ef	474	44
0768ea73ae377bedd62465a6e770d9ef	480	57
0768ea73ae377bedd62465a6e770d9ef	489	116
0768ea73ae377bedd62465a6e770d9ef	492	162
0768ea73ae377bedd62465a6e770d9ef	511	83
0768ea73ae377bedd62465a6e770d9ef	547	149
0768ea73ae377bedd62465a6e770d9ef	555	77
0768ea73ae377bedd62465a6e770d9ef	565	25
0768ea73ae377bedd62465a6e770d9ef	574	87
0768ea73ae377bedd62465a6e770d9ef	575	112
0768ea73ae377bedd62465a6e770d9ef	576	114
0768ea73ae377bedd62465a6e770d9ef	587	41
0768ea73ae377bedd62465a6e770d9ef	588	88
0768ea73ae377bedd62465a6e770d9ef	613	186
0768ea73ae377bedd62465a6e770d9ef	615	62
0768ea73ae377bedd62465a6e770d9ef	623	18
0768ea73ae377bedd62465a6e770d9ef	651	130
0768ea73ae377bedd62465a6e770d9ef	652	149
0768ea73ae377bedd62465a6e770d9ef	653	187
0768ea73ae377bedd62465a6e770d9ef	654	126
0768ea73ae377bedd62465a6e770d9ef	655	188
0768ea73ae377bedd62465a6e770d9ef	664	21
0768ea73ae377bedd62465a6e770d9ef	672	34
0768ea73ae377bedd62465a6e770d9ef	673	26
0768ea73ae377bedd62465a6e770d9ef	676	90
0768ea73ae377bedd62465a6e770d9ef	685	51
0768ea73ae377bedd62465a6e770d9ef	686	117
0771a306d6c1f028c84a3596cfbc336e	386	35
0771a306d6c1f028c84a3596cfbc336e	391	15
0771a306d6c1f028c84a3596cfbc336e	419	81
0771a306d6c1f028c84a3596cfbc336e	426	46
0771a306d6c1f028c84a3596cfbc336e	429	9
0771a306d6c1f028c84a3596cfbc336e	459	11
0771a306d6c1f028c84a3596cfbc336e	501	15
0771a306d6c1f028c84a3596cfbc336e	555	37
0771a306d6c1f028c84a3596cfbc336e	588	15
0771a306d6c1f028c84a3596cfbc336e	613	78
0771a306d6c1f028c84a3596cfbc336e	623	60
0771a306d6c1f028c84a3596cfbc336e	652	27
0771a306d6c1f028c84a3596cfbc336e	653	98
0771a306d6c1f028c84a3596cfbc336e	654	62
0771a306d6c1f028c84a3596cfbc336e	655	114
0771a306d6c1f028c84a3596cfbc336e	664	92
0771a306d6c1f028c84a3596cfbc336e	672	39
0771a306d6c1f028c84a3596cfbc336e	673	45
0771a306d6c1f028c84a3596cfbc336e	676	123
0771a306d6c1f028c84a3596cfbc336e	685	30
0778e6c69359a25eaa095c52d1f8df12	380	85
0778e6c69359a25eaa095c52d1f8df12	382	80
0778e6c69359a25eaa095c52d1f8df12	383	35
0778e6c69359a25eaa095c52d1f8df12	386	59
0778e6c69359a25eaa095c52d1f8df12	390	27
0778e6c69359a25eaa095c52d1f8df12	391	5
0778e6c69359a25eaa095c52d1f8df12	398	12
0778e6c69359a25eaa095c52d1f8df12	399	43
0778e6c69359a25eaa095c52d1f8df12	419	154
0778e6c69359a25eaa095c52d1f8df12	422	12
0778e6c69359a25eaa095c52d1f8df12	426	122
0778e6c69359a25eaa095c52d1f8df12	430	12
0778e6c69359a25eaa095c52d1f8df12	431	7
0778e6c69359a25eaa095c52d1f8df12	454	9
0778e6c69359a25eaa095c52d1f8df12	480	3
0778e6c69359a25eaa095c52d1f8df12	489	55
0778e6c69359a25eaa095c52d1f8df12	501	9
0778e6c69359a25eaa095c52d1f8df12	511	46
0778e6c69359a25eaa095c52d1f8df12	547	25
0778e6c69359a25eaa095c52d1f8df12	555	118
0778e6c69359a25eaa095c52d1f8df12	565	51
0778e6c69359a25eaa095c52d1f8df12	574	20
0778e6c69359a25eaa095c52d1f8df12	587	140
0778e6c69359a25eaa095c52d1f8df12	588	44
0778e6c69359a25eaa095c52d1f8df12	613	47
0778e6c69359a25eaa095c52d1f8df12	615	443
0778e6c69359a25eaa095c52d1f8df12	623	13
0778e6c69359a25eaa095c52d1f8df12	651	88
0778e6c69359a25eaa095c52d1f8df12	652	195
0778e6c69359a25eaa095c52d1f8df12	653	170
0778e6c69359a25eaa095c52d1f8df12	654	75
0778e6c69359a25eaa095c52d1f8df12	655	145
0778e6c69359a25eaa095c52d1f8df12	664	187
0778e6c69359a25eaa095c52d1f8df12	673	29
0778e6c69359a25eaa095c52d1f8df12	677	9
0778e6c69359a25eaa095c52d1f8df12	686	4
077d824f784e31cb2e6c42cf4e1df7db	474	290
077d824f784e31cb2e6c42cf4e1df7db	547	117
07a8f7a0ccb1e962090fababf4be68a1	654	38
07b612f62a3e23f190c1c1da834e0dab	381	24
07b612f62a3e23f190c1c1da834e0dab	480	9
07d6098878b38771be900a15269acf09	386	5
07d6098878b38771be900a15269acf09	432	8
07d6098878b38771be900a15269acf09	462	23
07d6098878b38771be900a15269acf09	489	5
07d6098878b38771be900a15269acf09	501	11
07d6098878b38771be900a15269acf09	563	12
07d6098878b38771be900a15269acf09	613	15
07d6098878b38771be900a15269acf09	615	47
07d6098878b38771be900a15269acf09	650	65
07d6098878b38771be900a15269acf09	651	48
07d6098878b38771be900a15269acf09	652	12
07d6098878b38771be900a15269acf09	654	17
07d6098878b38771be900a15269acf09	676	4
07eb069b663866c4823716070ca0e79b	382	3
07eb069b663866c4823716070ca0e79b	383	8
07eb069b663866c4823716070ca0e79b	386	21
07eb069b663866c4823716070ca0e79b	391	78
07eb069b663866c4823716070ca0e79b	399	8
07eb069b663866c4823716070ca0e79b	419	16
07eb069b663866c4823716070ca0e79b	429	20
07eb069b663866c4823716070ca0e79b	430	28
07eb069b663866c4823716070ca0e79b	431	5
07eb069b663866c4823716070ca0e79b	432	3
07eb069b663866c4823716070ca0e79b	454	6
07eb069b663866c4823716070ca0e79b	462	28
07eb069b663866c4823716070ca0e79b	489	69
07eb069b663866c4823716070ca0e79b	492	5
07eb069b663866c4823716070ca0e79b	501	33
07eb069b663866c4823716070ca0e79b	555	87
07eb069b663866c4823716070ca0e79b	563	21
07eb069b663866c4823716070ca0e79b	565	22
07eb069b663866c4823716070ca0e79b	574	21
07eb069b663866c4823716070ca0e79b	575	63
07eb069b663866c4823716070ca0e79b	576	13
07eb069b663866c4823716070ca0e79b	587	11
07eb069b663866c4823716070ca0e79b	588	18
07eb069b663866c4823716070ca0e79b	613	109
07eb069b663866c4823716070ca0e79b	615	29
07eb069b663866c4823716070ca0e79b	617	5
07eb069b663866c4823716070ca0e79b	623	44
07eb069b663866c4823716070ca0e79b	650	8
07eb069b663866c4823716070ca0e79b	651	25
07eb069b663866c4823716070ca0e79b	653	211
07eb069b663866c4823716070ca0e79b	654	4
07eb069b663866c4823716070ca0e79b	655	230
07eb069b663866c4823716070ca0e79b	664	62
07eb069b663866c4823716070ca0e79b	672	5
07eb069b663866c4823716070ca0e79b	673	13
07eb069b663866c4823716070ca0e79b	676	28
07eb069b663866c4823716070ca0e79b	677	23
07eb069b663866c4823716070ca0e79b	685	184
07eb069b663866c4823716070ca0e79b	686	27
080c42067d78a4d17ebc555669e6eef4	429	8
080dd3a36434315fd4c8b30724fe01d2	677	34
081919ecb0246d7646a46f66d4fe1993	390	5
081919ecb0246d7646a46f66d4fe1993	615	14
081919ecb0246d7646a46f66d4fe1993	623	6
0836009d010006aebca2d3e58e6f74c7	419	25
0836009d010006aebca2d3e58e6f74c7	655	14
08449c2e03296277b7afc7cd3a7fe22e	623	18
08449c2e03296277b7afc7cd3a7fe22e	653	25
08449c2e03296277b7afc7cd3a7fe22e	655	22
08449c2e03296277b7afc7cd3a7fe22e	664	25
08449c2e03296277b7afc7cd3a7fe22e	677	29
08449c2e03296277b7afc7cd3a7fe22e	686	4
084691dd0c1424493e0d1464db4195f2	380	7
084691dd0c1424493e0d1464db4195f2	381	6
084691dd0c1424493e0d1464db4195f2	382	10
084691dd0c1424493e0d1464db4195f2	386	6
084691dd0c1424493e0d1464db4195f2	391	10
084691dd0c1424493e0d1464db4195f2	399	10
084691dd0c1424493e0d1464db4195f2	419	31
084691dd0c1424493e0d1464db4195f2	422	3
084691dd0c1424493e0d1464db4195f2	424	16
084691dd0c1424493e0d1464db4195f2	429	15
084691dd0c1424493e0d1464db4195f2	430	4
084691dd0c1424493e0d1464db4195f2	431	11
084691dd0c1424493e0d1464db4195f2	432	3
084691dd0c1424493e0d1464db4195f2	454	7
084691dd0c1424493e0d1464db4195f2	459	19
084691dd0c1424493e0d1464db4195f2	462	63
084691dd0c1424493e0d1464db4195f2	472	6
084691dd0c1424493e0d1464db4195f2	474	3
084691dd0c1424493e0d1464db4195f2	489	42
084691dd0c1424493e0d1464db4195f2	492	5
084691dd0c1424493e0d1464db4195f2	501	4
084691dd0c1424493e0d1464db4195f2	511	5
084691dd0c1424493e0d1464db4195f2	547	25
084691dd0c1424493e0d1464db4195f2	555	15
084691dd0c1424493e0d1464db4195f2	563	50
084691dd0c1424493e0d1464db4195f2	565	14
084691dd0c1424493e0d1464db4195f2	574	12
084691dd0c1424493e0d1464db4195f2	575	23
084691dd0c1424493e0d1464db4195f2	576	13
084691dd0c1424493e0d1464db4195f2	587	5
084691dd0c1424493e0d1464db4195f2	588	51
084691dd0c1424493e0d1464db4195f2	613	47
084691dd0c1424493e0d1464db4195f2	615	17
084691dd0c1424493e0d1464db4195f2	617	14
084691dd0c1424493e0d1464db4195f2	623	71
084691dd0c1424493e0d1464db4195f2	651	29
084691dd0c1424493e0d1464db4195f2	652	40
084691dd0c1424493e0d1464db4195f2	653	96
084691dd0c1424493e0d1464db4195f2	654	21
084691dd0c1424493e0d1464db4195f2	655	5
084691dd0c1424493e0d1464db4195f2	664	25
084691dd0c1424493e0d1464db4195f2	672	3
084691dd0c1424493e0d1464db4195f2	676	29
084691dd0c1424493e0d1464db4195f2	677	3
084691dd0c1424493e0d1464db4195f2	685	6
084691dd0c1424493e0d1464db4195f2	686	22
085fc6a35983fab54e6881fee43eaa58	654	648
08726c4fb3010c0e48f24ce0c78b85b8	587	283
087428abefc148c382dadc8c02569cc1	381	144
087428abefc148c382dadc8c02569cc1	399	175
08920e78836950a1000fdd83e4310c2e	419	5
08920e78836950a1000fdd83e4310c2e	501	4
08ad8c372eafefcdeac216871c856bdc	613	7
08ad8c372eafefcdeac216871c856bdc	685	5
08ba6c9f6974965df0dd2a9e0f1f1b90	382	40
08ba6c9f6974965df0dd2a9e0f1f1b90	386	19
08ba6c9f6974965df0dd2a9e0f1f1b90	390	13
08ba6c9f6974965df0dd2a9e0f1f1b90	391	6
08ba6c9f6974965df0dd2a9e0f1f1b90	429	12
08ba6c9f6974965df0dd2a9e0f1f1b90	431	29
08ba6c9f6974965df0dd2a9e0f1f1b90	459	34
08ba6c9f6974965df0dd2a9e0f1f1b90	489	8
08ba6c9f6974965df0dd2a9e0f1f1b90	547	5
08ba6c9f6974965df0dd2a9e0f1f1b90	555	32
08ba6c9f6974965df0dd2a9e0f1f1b90	575	58
08ba6c9f6974965df0dd2a9e0f1f1b90	615	19
08ba6c9f6974965df0dd2a9e0f1f1b90	623	16
08ba6c9f6974965df0dd2a9e0f1f1b90	650	28
08ba6c9f6974965df0dd2a9e0f1f1b90	651	4
08ba6c9f6974965df0dd2a9e0f1f1b90	652	154
08ba6c9f6974965df0dd2a9e0f1f1b90	655	48
08ba6c9f6974965df0dd2a9e0f1f1b90	676	4
08ba6c9f6974965df0dd2a9e0f1f1b90	677	11
08d543f78271f69675e6d9ef4d6d9fd4	383	9
08d543f78271f69675e6d9ef4d6d9fd4	390	18
08d543f78271f69675e6d9ef4d6d9fd4	391	56
08d543f78271f69675e6d9ef4d6d9fd4	431	39
08d543f78271f69675e6d9ef4d6d9fd4	454	15
08d543f78271f69675e6d9ef4d6d9fd4	459	13
08d543f78271f69675e6d9ef4d6d9fd4	462	267
08d543f78271f69675e6d9ef4d6d9fd4	489	16
08d543f78271f69675e6d9ef4d6d9fd4	501	29
08d543f78271f69675e6d9ef4d6d9fd4	555	83
08d543f78271f69675e6d9ef4d6d9fd4	563	6
08d543f78271f69675e6d9ef4d6d9fd4	574	60
08d543f78271f69675e6d9ef4d6d9fd4	575	56
08d543f78271f69675e6d9ef4d6d9fd4	588	21
08d543f78271f69675e6d9ef4d6d9fd4	615	60
08d543f78271f69675e6d9ef4d6d9fd4	623	42
08d543f78271f69675e6d9ef4d6d9fd4	650	15
08d543f78271f69675e6d9ef4d6d9fd4	651	8
08d543f78271f69675e6d9ef4d6d9fd4	652	9
08d543f78271f69675e6d9ef4d6d9fd4	653	59
08d543f78271f69675e6d9ef4d6d9fd4	655	47
08d543f78271f69675e6d9ef4d6d9fd4	664	55
08d543f78271f69675e6d9ef4d6d9fd4	673	12
08d543f78271f69675e6d9ef4d6d9fd4	677	101
08d543f78271f69675e6d9ef4d6d9fd4	686	36
08dd7321dfd4fb8fe9d76a249ba50c91	431	30
08dd7321dfd4fb8fe9d76a249ba50c91	501	24549
08dd7321dfd4fb8fe9d76a249ba50c91	565	16
08dd7321dfd4fb8fe9d76a249ba50c91	574	4315
08dd7321dfd4fb8fe9d76a249ba50c91	575	13
08dd7321dfd4fb8fe9d76a249ba50c91	576	2004
08dd7321dfd4fb8fe9d76a249ba50c91	588	4
08dd7321dfd4fb8fe9d76a249ba50c91	617	54838
08e1e0bdc4d36209f5827c91b3e2ac67	419	5
08e1e0bdc4d36209f5827c91b3e2ac67	563	35
08e531c27b68a7e586acc82b5e5584af	390	7
08e91014e3d9c1c1329d013f141cd5bd	380	41
08e91014e3d9c1c1329d013f141cd5bd	382	6
08e91014e3d9c1c1329d013f141cd5bd	383	62
08e91014e3d9c1c1329d013f141cd5bd	386	199
08e91014e3d9c1c1329d013f141cd5bd	390	5
08e91014e3d9c1c1329d013f141cd5bd	391	509
08e91014e3d9c1c1329d013f141cd5bd	398	92
08e91014e3d9c1c1329d013f141cd5bd	399	76
08e91014e3d9c1c1329d013f141cd5bd	419	42
08e91014e3d9c1c1329d013f141cd5bd	422	92
08e91014e3d9c1c1329d013f141cd5bd	424	20
08e91014e3d9c1c1329d013f141cd5bd	426	23
08e91014e3d9c1c1329d013f141cd5bd	429	30
08e91014e3d9c1c1329d013f141cd5bd	430	64
08e91014e3d9c1c1329d013f141cd5bd	431	176
08e91014e3d9c1c1329d013f141cd5bd	432	19
08e91014e3d9c1c1329d013f141cd5bd	454	44
08e91014e3d9c1c1329d013f141cd5bd	459	372
08e91014e3d9c1c1329d013f141cd5bd	462	234
08e91014e3d9c1c1329d013f141cd5bd	472	33
08e91014e3d9c1c1329d013f141cd5bd	474	36
08e91014e3d9c1c1329d013f141cd5bd	480	22
08e91014e3d9c1c1329d013f141cd5bd	489	8
08e91014e3d9c1c1329d013f141cd5bd	492	452
08e91014e3d9c1c1329d013f141cd5bd	501	413
08e91014e3d9c1c1329d013f141cd5bd	511	105
08e91014e3d9c1c1329d013f141cd5bd	547	342
08e91014e3d9c1c1329d013f141cd5bd	555	125
08e91014e3d9c1c1329d013f141cd5bd	563	14
08e91014e3d9c1c1329d013f141cd5bd	565	117
08e91014e3d9c1c1329d013f141cd5bd	574	5
08e91014e3d9c1c1329d013f141cd5bd	575	114
08e91014e3d9c1c1329d013f141cd5bd	576	168
08e91014e3d9c1c1329d013f141cd5bd	587	24
08e91014e3d9c1c1329d013f141cd5bd	588	120
08e91014e3d9c1c1329d013f141cd5bd	613	142
08e91014e3d9c1c1329d013f141cd5bd	615	297
08e91014e3d9c1c1329d013f141cd5bd	617	383
08e91014e3d9c1c1329d013f141cd5bd	623	138
08e91014e3d9c1c1329d013f141cd5bd	650	27
08e91014e3d9c1c1329d013f141cd5bd	651	189
08e91014e3d9c1c1329d013f141cd5bd	652	58
08e91014e3d9c1c1329d013f141cd5bd	653	601
08e91014e3d9c1c1329d013f141cd5bd	654	97
08e91014e3d9c1c1329d013f141cd5bd	655	48
08e91014e3d9c1c1329d013f141cd5bd	664	267
08e91014e3d9c1c1329d013f141cd5bd	672	299
08e91014e3d9c1c1329d013f141cd5bd	673	44
08e91014e3d9c1c1329d013f141cd5bd	676	539
08e91014e3d9c1c1329d013f141cd5bd	677	53
08e91014e3d9c1c1329d013f141cd5bd	685	7
08e91014e3d9c1c1329d013f141cd5bd	686	53
08ebd8e9599fd0bd2289c1e2dd67df9d	462	39
08ebd8e9599fd0bd2289c1e2dd67df9d	555	2
08ebd8e9599fd0bd2289c1e2dd67df9d	575	12
08efe511cf3f4c54607ee166c7465910	386	657
08efe511cf3f4c54607ee166c7465910	422	52
08efe511cf3f4c54607ee166c7465910	565	232
08efe511cf3f4c54607ee166c7465910	623	421
090df3e9c88b12e0847bc10e9b726998	501	14
090df3e9c88b12e0847bc10e9b726998	653	4
092ea58bb2fce8299aa3a8d214fe36a4	391	40
092ea58bb2fce8299aa3a8d214fe36a4	432	33
092ea58bb2fce8299aa3a8d214fe36a4	454	20
092ea58bb2fce8299aa3a8d214fe36a4	489	20
092ea58bb2fce8299aa3a8d214fe36a4	555	22
092ea58bb2fce8299aa3a8d214fe36a4	563	10
092ea58bb2fce8299aa3a8d214fe36a4	565	14
092ea58bb2fce8299aa3a8d214fe36a4	575	7
092ea58bb2fce8299aa3a8d214fe36a4	588	19
0931cc22b8af22420fd4ce993764a366	383	4
0931cc22b8af22420fd4ce993764a366	390	3
0931cc22b8af22420fd4ce993764a366	391	8
0931cc22b8af22420fd4ce993764a366	398	3
